Name                                                                 Type            Forward_MACs    FPercent    Memory         MPercent    Params      PPercent    InShape        OutShape
/model/decoder/decoder/layers.1/norm1/ReduceMean_1                   ReduceMean      76,800          0.00%       1,200          0.00%       0           0.00%       1x300x256      1x300x1
/model/decoder/decoder/layers.1/norm1/Add                            Add             300             0.00%       1,200          0.00%       0           0.00%       1x300x1        1x300x1
/model/decoder/decoder/layers.1/norm1/Sqrt                           Sqrt            7,200           0.00%       1,200          0.00%       0           0.00%       1x300x1        1x300x1
/model/decoder/decoder/layers.1/norm1/Div                            Div             307,200         0.00%       307,200        0.03%       0           0.00%       1x300x256      1x300x256
/model/decoder/decoder/layers.1/norm1/Mul                            Mul             76,800          0.00%       308,224        0.03%       256         0.00%       1x300x256      1x300x256
/model/decoder/decoder/layers.1/norm1/Add_1                          Add             76,800          0.00%       308,224        0.03%       256         0.00%       1x300x256      1x300x256
/model/decoder/decoder/layers.1/Add_2                                Add             76,800          0.00%       307,200        0.03%       0           0.00%       1x300x256      1x300x256
/model/decoder/decoder/layers.1/cross_attn/sampling_offsets/MatMul   MatMul          14,745,600      0.05%       427,008        0.04%       49,152      0.25%       1x300x256      1x300x192
/model/decoder/decoder/layers.1/cross_attn/attention_weights/MatMul  MatMul          7,372,800       0.02%       213,504        0.02%       24,576      0.12%       1x300x256      1x300x96
/model/decoder/decoder/layers.1/cross_attn/sampling_offsets/Add      Add             57,600          0.00%       231,168        0.02%       192         0.00%       192            1x300x192
/model/decoder/decoder/layers.1/cross_attn/attention_weights/Add     Add             28,800          0.00%       115,584        0.01%       96          0.00%       96             1x300x96
/model/decoder/decoder/layers.1/cross_attn/Softmax                   Softmax         1,036,800       0.00%       115,200        0.01%       0           0.00%       1x300x8x12     1x300x8x12
/model/decoder/decoder/layers.1/cross_attn/Div                       Div             230,400         0.00%       230,400        0.02%       0           0.00%       1x300x8x3x4x2  1x300x8x3x4x2
/model/decoder/decoder/layers.1/cross_attn/Mul                       Mul             57,600          0.00%       230,400        0.02%       0           0.00%       1x300x8x3x4x2  1x300x8x3x4x2
/model/decoder/decoder/layers.1/cross_attn/Mul_1                     Mul             57,600          0.00%       230,400        0.02%       0           0.00%       1x300x8x3x4x2  1x300x8x3x4x2
/model/decoder/decoder/layers.1/cross_attn/Transpose_6               Transpose       0               0.00%       115,200        0.01%       0           0.00%       1x300x8x3x4    1x8x300x3x4
/model/decoder/decoder/layers.1/cross_attn/Add                       Add             57,600          0.00%       230,400        0.02%       0           0.00%       1x300x1x1x1x2  1x300x8x3x4x2
/model/decoder/decoder/layers.1/cross_attn/Mul_2                     Mul             57,600          0.00%       230,400        0.02%       0           0.00%       1x300x8x3x4x2  1x300x8x3x4x2
/model/decoder/decoder/layers.1/cross_attn/Sub                       Sub             57,600          0.00%       230,400        0.02%       0           0.00%       1x300x8x3x4x2  1x300x8x3x4x2
/model/decoder/decoder/layers.1/cross_attn/Transpose_1               Transpose       0               0.00%       76,800         0.01%       0           0.00%       1x300x8x4x2    1x8x300x4x2
/model/decoder/decoder/layers.1/cross_attn/Transpose_3               Transpose       0               0.00%       76,800         0.01%       0           0.00%       1x300x8x4x2    1x8x300x4x2
/model/decoder/decoder/layers.1/cross_attn/Transpose_5               Transpose       0               0.00%       76,800         0.01%       0           0.00%       1x300x8x4x2    1x8x300x4x2
/model/decoder/decoder/layers.1/cross_attn/GridSample                GridSample      0               0.00%       1,228,800      0.12%       0           0.00%       8x32x80x80     8x32x300x4
/model/decoder/decoder/layers.1/cross_attn/GridSample_1              GridSample      0               0.00%       1,228,800      0.12%       0           0.00%       8x32x40x40     8x32x300x4
/model/decoder/decoder/layers.1/cross_attn/GridSample_2              GridSample      0               0.00%       1,228,800      0.12%       0           0.00%       8x32x20x20     8x32x300x4
/model/decoder/decoder/layers.1/cross_attn/Mul_5                     Mul             921,600         0.00%       3,686,400      0.36%       0           0.00%       8x32x300x12    8x32x300x12
/model/decoder/decoder/layers.1/cross_attn/ReduceSum                 ReduceSum       921,600         0.00%       307,200        0.03%       0           0.00%       8x32x300x12    8x32x300
/model/decoder/decoder/layers.1/cross_attn/Transpose_7               Transpose       0               0.00%       307,200        0.03%       0           0.00%       1x256x300      1x300x256
/model/decoder/decoder/layers.1/cross_attn/output_proj/MatMul        MatMul          19,660,800      0.06%       569,344        0.06%       65,536      0.33%       1x300x256      1x300x256
/model/decoder/decoder/layers.1/cross_attn/output_proj/Add           Add             76,800          0.00%       308,224        0.03%       256         0.00%       256            1x300x256
/model/decoder/decoder/layers.1/Add_3                                Add             76,800          0.00%       307,200        0.03%       0           0.00%       1x300x256      1x300x256
/model/decoder/decoder/layers.1/norm2/ReduceMean                     ReduceMean      76,800          0.00%       1,200          0.00%       0           0.00%       1x300x256      1x300x1
/model/decoder/decoder/layers.1/norm2/Sub                            Sub             76,800          0.00%       307,200        0.03%       0           0.00%       1x300x256      1x300x256
/model/decoder/decoder/layers.1/norm2/Pow                            Pow             2,457,600       0.01%       307,200        0.03%       0           0.00%       1x300x256      1x300x256
/model/decoder/decoder/layers.1/norm2/ReduceMean_1                   ReduceMean      76,800          0.00%       1,200          0.00%       0           0.00%       1x300x256      1x300x1
/model/decoder/decoder/layers.1/norm2/Add                            Add             300             0.00%       1,200          0.00%       0           0.00%       1x300x1        1x300x1
/model/decoder/decoder/layers.1/norm2/Sqrt                           Sqrt            7,200           0.00%       1,200          0.00%       0           0.00%       1x300x1        1x300x1
/model/decoder/decoder/layers.1/norm2/Div                            Div             307,200         0.00%       307,200        0.03%       0           0.00%       1x300x256      1x300x256
/model/decoder/decoder/layers.1/norm2/Mul                            Mul             76,800          0.00%       308,224        0.03%       256         0.00%       1x300x256      1x300x256
/model/decoder/decoder/layers.1/norm2/Add_1                          Add             76,800          0.00%       308,224        0.03%       256         0.00%       1x300x256      1x300x256
/model/decoder/decoder/layers.1/linear1/MatMul                       MatMul          78,643,200      0.25%       2,277,376      0.22%       262,144     1.31%       1x300x256      1x300x1024
/model/decoder/decoder/layers.1/linear1/Add                          Add             307,200         0.00%       1,232,896      0.12%       1,024       0.01%       1024           1x300x1024
/model/decoder/decoder/layers.1/Relu                                 Relu            307,200         0.00%       1,228,800      0.12%       0           0.00%       1x300x1024     1x300x1024
/model/decoder/decoder/layers.1/linear2/MatMul                       MatMul          78,643,200      0.25%       1,355,776      0.13%       262,144     1.31%       1x300x1024     1x300x256
/model/decoder/decoder/layers.1/linear2/Add                          Add             76,800          0.00%       308,224        0.03%       256         0.00%       256            1x300x256
/model/decoder/decoder/layers.1/Add_4                                Add             76,800          0.00%       307,200        0.03%       0           0.00%       1x300x256      1x300x256
/model/decoder/decoder/layers.1/norm3/ReduceMean                     ReduceMean      76,800          0.00%       1,200          0.00%       0           0.00%       1x300x256      1x300x1
/model/decoder/decoder/layers.1/norm3/Sub                            Sub             76,800          0.00%       307,200        0.03%       0           0.00%       1x300x256      1x300x256
/model/decoder/decoder/layers.1/norm3/Pow                            Pow             2,457,600       0.01%       307,200        0.03%       0           0.00%       1x300x256      1x300x256
/model/decoder/decoder/layers.1/norm3/ReduceMean_1                   ReduceMean      76,800          0.00%       1,200          0.00%       0           0.00%       1x300x256      1x300x1
/model/decoder/decoder/layers.1/norm3/Add                            Add             300             0.00%       1,200          0.00%       0           0.00%       1x300x1        1x300x1
/model/decoder/decoder/layers.1/norm3/Sqrt                           Sqrt            7,200           0.00%       1,200          0.00%       0           0.00%       1x300x1        1x300x1
/model/decoder/decoder/layers.1/norm3/Div                            Div             307,200         0.00%       307,200        0.03%       0           0.00%       1x300x256      1x300x256
/model/decoder/decoder/layers.1/norm3/Mul                            Mul             76,800          0.00%       308,224        0.03%       256         0.00%       1x300x256      1x300x256
/model/decoder/decoder/layers.1/norm3/Add_1                          Add             76,800          0.00%       308,224        0.03%       256         0.00%       1x300x256      1x300x256
/model/decoder/decoder/dec_bbox_head.1/layers.0/MatMul               MatMul          19,660,800      0.06%       569,344        0.06%       65,536      0.33%       1x300x256      1x300x256
/model/decoder/decoder/layers.2/self_attn/Transpose_1                Transpose       0               0.00%       307,200        0.03%       0           0.00%       1x300x256      300x1x256
/model/decoder/decoder/dec_bbox_head.1/layers.0/Add                  Add             76,800          0.00%       308,224        0.03%       256         0.00%       256            1x300x256
/model/decoder/decoder/layers.2/self_attn/MatMul_2                   MatMul          19,660,800      0.06%       569,344        0.06%       65,536      0.33%       300x1x256      300x1x256
/model/decoder/decoder/dec_bbox_head.1/act/Relu                      Relu            76,800          0.00%       307,200        0.03%       0           0.00%       1x300x256      1x300x256
/model/decoder/decoder/layers.2/self_attn/Add_2                      Add             76,800          0.00%       308,224        0.03%       256         0.00%       256            300x1x256
/model/decoder/decoder/dec_bbox_head.1/layers.1/MatMul               MatMul          19,660,800      0.06%       569,344        0.06%       65,536      0.33%       1x300x256      1x300x256
/model/decoder/decoder/dec_bbox_head.1/layers.1/Add                  Add             76,800          0.00%       308,224        0.03%       256         0.00%       256            1x300x256
/model/decoder/decoder/layers.2/self_attn/Transpose_3                Transpose       0               0.00%       307,200        0.03%       0           0.00%       300x8x32       8x300x32
/model/decoder/decoder/dec_bbox_head.1/act_1/Relu                    Relu            76,800          0.00%       307,200        0.03%       0           0.00%       1x300x256      1x300x256
/model/decoder/decoder/dec_bbox_head.1/layers.2/MatMul               MatMul          307,200         0.00%       8,896          0.00%       1,024       0.01%       1x300x256      1x300x4
/model/decoder/decoder/dec_bbox_head.1/layers.2/Add                  Add             1,200           0.00%       4,816          0.00%       4           0.00%       4              1x300x4
/model/decoder/decoder/Add_1                                         Add             1,200           0.00%       4,800          0.00%       0           0.00%       1x300x4        1x300x4
/model/decoder/decoder/Sigmoid_2                                     Sigmoid         38,400          0.00%       4,800          0.00%       0           0.00%       1x300x4        1x300x4
/model/decoder/decoder/query_pos_head/layers.0_2/MatMul              MatMul          614,400         0.00%       614,400        0.06%       0           0.00%       1x300x4        1x300x512
/model/decoder/decoder/Clip_6                                        Clip            2,400           0.00%       4,800          0.00%       0           0.00%       1x300x4        1x300x4
/model/decoder/decoder/query_pos_head/layers.0_2/Add                 Add             153,600         0.00%       614,400        0.06%       0           0.00%       512            1x300x512
/model/decoder/decoder/Clip_7                                        Clip            2,400           0.00%       4,800          0.00%       0           0.00%       1x300x4        1x300x4
/model/decoder/decoder/Sub_2                                         Sub             1,200           0.00%       4,800          0.00%       0           0.00%       0              1x300x4
/model/decoder/decoder/query_pos_head/act_2/Relu                     Relu            153,600         0.00%       614,400        0.06%       0           0.00%       1x300x512      1x300x512
/model/decoder/decoder/Clip_8                                        Clip            2,400           0.00%       4,800          0.00%       0           0.00%       1x300x4        1x300x4
/model/decoder/decoder/query_pos_head/layers.1_2/MatMul              MatMul          39,321,600      0.13%       307,200        0.03%       0           0.00%       1x300x512      1x300x256
/model/decoder/decoder/Div_2                                         Div             4,800           0.00%       4,800          0.00%       0           0.00%       1x300x4        1x300x4
/model/decoder/decoder/query_pos_head/layers.1_2/Add                 Add             76,800          0.00%       307,200        0.03%       0           0.00%       256            1x300x256
/model/decoder/decoder/Log_2                                         Log             51,600          0.00%       4,800          0.00%       0           0.00%       1x300x4        1x300x4
/model/decoder/decoder/layers.2/Add                                  Add             76,800          0.00%       307,200        0.03%       0           0.00%       1x300x256      1x300x256
/model/decoder/decoder/layers.2/self_attn/Transpose                  Transpose       0               0.00%       307,200        0.03%       0           0.00%       1x300x256      300x1x256
/model/decoder/decoder/layers.2/self_attn/MatMul                     MatMul          19,660,800      0.06%       569,344        0.06%       65,536      0.33%       300x1x256      300x1x256
/model/decoder/decoder/layers.2/self_attn/MatMul_1                   MatMul          19,660,800      0.06%       569,344        0.06%       65,536      0.33%       300x1x256      300x1x256
/model/decoder/decoder/layers.2/self_attn/Add                        Add             76,800          0.00%       308,224        0.03%       256         0.00%       256            300x1x256
/model/decoder/decoder/layers.2/self_attn/Add_1                      Add             76,800          0.00%       308,224        0.03%       256         0.00%       256            300x1x256
/model/decoder/decoder/layers.2/self_attn/Transpose_2                Transpose       0               0.00%       307,200        0.03%       0           0.00%       300x8x32       8x300x32
/model/decoder/decoder/layers.2/self_attn/Transpose_4                Transpose       0               0.00%       307,200        0.03%       0           0.00%       300x8x32       8x32x300
/model/decoder/decoder/layers.2/self_attn/Div_1                      Div             307,200         0.00%       307,200        0.03%       0           0.00%       8x300x32       8x300x32
/model/decoder/decoder/layers.2/self_attn/MatMul_3                   MatMul          23,040,000      0.07%       2,880,000      0.28%       0           0.00%       8x300x32       8x300x300
/model/decoder/decoder/layers.2/self_attn/Softmax                    Softmax         25,920,000      0.08%       2,880,000      0.28%       0           0.00%       8x300x300      8x300x300
/model/decoder/decoder/layers.2/self_attn/MatMul_4                   MatMul          23,040,000      0.07%       307,200        0.03%       0           0.00%       8x300x300      8x300x32
/model/decoder/decoder/layers.2/self_attn/Transpose_5                Transpose       0               0.00%       307,200        0.03%       0           0.00%       8x300x32       300x8x32
/model/decoder/decoder/layers.2/self_attn/Gemm                       Gemm            19,737,600      0.06%       570,368        0.06%       65,792      0.33%       300x256        300x256
/model/decoder/decoder/layers.2/self_attn/Transpose_6                Transpose       0               0.00%       307,200        0.03%       0           0.00%       300x1x256      1x300x256
/model/decoder/decoder/layers.2/Add_1                                Add             76,800          0.00%       307,200        0.03%       0           0.00%       1x300x256      1x300x256
/model/decoder/decoder/layers.2/norm1/ReduceMean                     ReduceMean      76,800          0.00%       1,200          0.00%       0           0.00%       1x300x256      1x300x1
/model/decoder/decoder/layers.2/norm1/Sub                            Sub             76,800          0.00%       307,200        0.03%       0           0.00%       1x300x256      1x300x256
/model/decoder/decoder/layers.2/norm1/Pow                            Pow             2,457,600       0.01%       307,200        0.03%       0           0.00%       1x300x256      1x300x256
/model/decoder/decoder/layers.2/norm1/ReduceMean_1                   ReduceMean      76,800          0.00%       1,200          0.00%       0           0.00%       1x300x256      1x300x1
/model/decoder/decoder/layers.2/norm1/Add                            Add             300             0.00%       1,200          0.00%       0           0.00%       1x300x1        1x300x1
/model/decoder/decoder/layers.2/norm1/Sqrt                           Sqrt            7,200           0.00%       1,200          0.00%       0           0.00%       1x300x1        1x300x1
/model/decoder/decoder/layers.2/norm1/Div                            Div             307,200         0.00%       307,200        0.03%       0           0.00%       1x300x256      1x300x256
/model/decoder/decoder/layers.2/norm1/Mul                            Mul             76,800          0.00%       308,224        0.03%       256         0.00%       1x300x256      1x300x256
/model/decoder/decoder/layers.2/norm1/Add_1                          Add             76,800          0.00%       308,224        0.03%       256         0.00%       1x300x256      1x300x256
/model/decoder/decoder/layers.2/Add_2                                Add             76,800          0.00%       307,200        0.03%       0           0.00%       1x300x256      1x300x256
/model/decoder/decoder/layers.2/cross_attn/sampling_offsets/MatMul   MatMul          14,745,600      0.05%       427,008        0.04%       49,152      0.25%       1x300x256      1x300x192
/model/decoder/decoder/layers.2/cross_attn/attention_weights/MatMul  MatMul          7,372,800       0.02%       213,504        0.02%       24,576      0.12%       1x300x256      1x300x96
/model/decoder/decoder/layers.2/cross_attn/sampling_offsets/Add      Add             57,600          0.00%       231,168        0.02%       192         0.00%       192            1x300x192
/model/decoder/decoder/layers.2/cross_attn/attention_weights/Add     Add             28,800          0.00%       115,584        0.01%       96          0.00%       96             1x300x96
/model/decoder/decoder/layers.2/cross_attn/Softmax                   Softmax         1,036,800       0.00%       115,200        0.01%       0           0.00%       1x300x8x12     1x300x8x12
/model/decoder/decoder/layers.2/cross_attn/Div                       Div             230,400         0.00%       230,400        0.02%       0           0.00%       1x300x8x3x4x2  1x300x8x3x4x2
/model/decoder/decoder/layers.2/cross_attn/Mul                       Mul             57,600          0.00%       230,400        0.02%       0           0.00%       1x300x8x3x4x2  1x300x8x3x4x2
/model/decoder/decoder/layers.2/cross_attn/Mul_1                     Mul             57,600          0.00%       230,400        0.02%       0           0.00%       1x300x8x3x4x2  1x300x8x3x4x2
/model/decoder/decoder/layers.2/cross_attn/Transpose_6               Transpose       0               0.00%       115,200        0.01%       0           0.00%       1x300x8x3x4    1x8x300x3x4
/model/decoder/decoder/layers.2/cross_attn/Add                       Add             57,600          0.00%       230,400        0.02%       0           0.00%       1x300x1x1x1x2  1x300x8x3x4x2
/model/decoder/decoder/layers.2/cross_attn/Mul_2                     Mul             57,600          0.00%       230,400        0.02%       0           0.00%       1x300x8x3x4x2  1x300x8x3x4x2
/model/decoder/decoder/layers.2/cross_attn/Sub                       Sub             57,600          0.00%       230,400        0.02%       0           0.00%       1x300x8x3x4x2  1x300x8x3x4x2
/model/decoder/decoder/layers.2/cross_attn/Transpose_1               Transpose       0               0.00%       76,800         0.01%       0           0.00%       1x300x8x4x2    1x8x300x4x2
/model/decoder/decoder/layers.2/cross_attn/Transpose_3               Transpose       0               0.00%       76,800         0.01%       0           0.00%       1x300x8x4x2    1x8x300x4x2
/model/decoder/decoder/layers.2/cross_attn/Transpose_5               Transpose       0               0.00%       76,800         0.01%       0           0.00%       1x300x8x4x2    1x8x300x4x2
/model/decoder/decoder/layers.2/cross_attn/GridSample                GridSample      0               0.00%       1,228,800      0.12%       0           0.00%       8x32x80x80     8x32x300x4
/model/decoder/decoder/layers.2/cross_attn/GridSample_1              GridSample      0               0.00%       1,228,800      0.12%       0           0.00%       8x32x40x40     8x32x300x4
/model/decoder/decoder/layers.2/cross_attn/GridSample_2              GridSample      0               0.00%       1,228,800      0.12%       0           0.00%       8x32x20x20     8x32x300x4
/model/decoder/decoder/layers.2/cross_attn/Mul_5                     Mul             921,600         0.00%       3,686,400      0.36%       0           0.00%       8x32x300x12    8x32x300x12
/model/decoder/decoder/layers.2/cross_attn/ReduceSum                 ReduceSum       921,600         0.00%       307,200        0.03%       0           0.00%       8x32x300x12    8x32x300
/model/decoder/decoder/layers.2/cross_attn/Transpose_7               Transpose       0               0.00%       307,200        0.03%       0           0.00%       1x256x300      1x300x256
/model/decoder/decoder/layers.2/cross_attn/output_proj/MatMul        MatMul          19,660,800      0.06%       569,344        0.06%       65,536      0.33%       1x300x256      1x300x256
/model/decoder/decoder/layers.2/cross_attn/output_proj/Add           Add             76,800          0.00%       308,224        0.03%       256         0.00%       256            1x300x256
/model/decoder/decoder/layers.2/Add_3                                Add             76,800          0.00%       307,200        0.03%       0           0.00%       1x300x256      1x300x256
/model/decoder/decoder/layers.2/norm2/ReduceMean                     ReduceMean      76,800          0.00%       1,200          0.00%       0           0.00%       1x300x256      1x300x1
/model/decoder/decoder/layers.2/norm2/Sub                            Sub             76,800          0.00%       307,200        0.03%       0           0.00%       1x300x256      1x300x256
/model/decoder/decoder/layers.2/norm2/Pow                            Pow             2,457,600       0.01%       307,200        0.03%       0           0.00%       1x300x256      1x300x256
/model/decoder/decoder/layers.2/norm2/ReduceMean_1                   ReduceMean      76,800          0.00%       1,200          0.00%       0           0.00%       1x300x256      1x300x1
/model/decoder/decoder/layers.2/norm2/Add                            Add             300             0.00%       1,200          0.00%       0           0.00%       1x300x1        1x300x1
/model/decoder/decoder/layers.2/norm2/Sqrt                           Sqrt            7,200           0.00%       1,200          0.00%       0           0.00%       1x300x1        1x300x1
/model/decoder/decoder/layers.2/norm2/Div                            Div             307,200         0.00%       307,200        0.03%       0           0.00%       1x300x256      1x300x256
/model/decoder/decoder/layers.2/norm2/Mul                            Mul             76,800          0.00%       308,224        0.03%       256         0.00%       1x300x256      1x300x256
/model/decoder/decoder/layers.2/norm2/Add_1                          Add             76,800          0.00%       308,224        0.03%       256         0.00%       1x300x256      1x300x256
/model/decoder/decoder/layers.2/linear1/MatMul                       MatMul          78,643,200      0.25%       2,277,376      0.22%       262,144     1.31%       1x300x256      1x300x1024
/model/decoder/decoder/layers.2/linear1/Add                          Add             307,200         0.00%       1,232,896      0.12%       1,024       0.01%       1024           1x300x1024
/model/decoder/decoder/layers.2/Relu                                 Relu            307,200         0.00%       1,228,800      0.12%       0           0.00%       1x300x1024     1x300x1024
/model/decoder/decoder/layers.2/linear2/MatMul                       MatMul          78,643,200      0.25%       1,355,776      0.13%       262,144     1.31%       1x300x1024     1x300x256
/model/decoder/decoder/layers.2/linear2/Add                          Add             76,800          0.00%       308,224        0.03%       256         0.00%       256            1x300x256
/model/decoder/decoder/layers.2/Add_4                                Add             76,800          0.00%       307,200        0.03%       0           0.00%       1x300x256      1x300x256
/model/decoder/decoder/layers.2/norm3/ReduceMean                     ReduceMean      76,800          0.00%       1,200          0.00%       0           0.00%       1x300x256      1x300x1
/model/decoder/decoder/layers.2/norm3/Sub                            Sub             76,800          0.00%       307,200        0.03%       0           0.00%       1x300x256      1x300x256
/model/decoder/decoder/layers.2/norm3/Pow                            Pow             2,457,600       0.01%       307,200        0.03%       0           0.00%       1x300x256      1x300x256
/model/decoder/decoder/layers.2/norm3/ReduceMean_1                   ReduceMean      76,800          0.00%       1,200          0.00%       0           0.00%       1x300x256      1x300x1
/model/decoder/decoder/layers.2/norm3/Add                            Add             300             0.00%       1,200          0.00%       0           0.00%       1x300x1        1x300x1
/model/decoder/decoder/layers.2/norm3/Sqrt                           Sqrt            7,200           0.00%       1,200          0.00%       0           0.00%       1x300x1        1x300x1
/model/decoder/decoder/layers.2/norm3/Div                            Div             307,200         0.00%       307,200        0.03%       0           0.00%       1x300x256      1x300x256
/model/decoder/decoder/layers.2/norm3/Mul                            Mul             76,800          0.00%       308,224        0.03%       256         0.00%       1x300x256      1x300x256
/model/decoder/decoder/layers.2/norm3/Add_1                          Add             76,800          0.00%       308,224        0.03%       256         0.00%       1x300x256      1x300x256
/model/decoder/decoder/dec_bbox_head.2/layers.0/MatMul               MatMul          19,660,800      0.06%       569,344        0.06%       65,536      0.33%       1x300x256      1x300x256
/model/decoder/decoder/dec_score_head.2/MatMul                       MatMul          6,144,000       0.02%       177,920        0.02%       20,480      0.10%       1x300x256      1x300x80
/model/decoder/decoder/dec_bbox_head.2/layers.0/Add                  Add             76,800          0.00%       308,224        0.03%       256         0.00%       256            1x300x256
/model/decoder/decoder/dec_score_head.2/Add                          Add             24,000          0.00%       96,320         0.01%       80          0.00%       80             1x300x80
/model/decoder/decoder/dec_bbox_head.2/act/Relu                      Relu            76,800          0.00%       307,200        0.03%       0           0.00%       1x300x256      1x300x256
/model/decoder/decoder/dec_bbox_head.2/layers.1/MatMul               MatMul          19,660,800      0.06%       569,344        0.06%       65,536      0.33%       1x300x256      1x300x256
/model/decoder/decoder/dec_bbox_head.2/layers.1/Add                  Add             76,800          0.00%       308,224        0.03%       256         0.00%       256            1x300x256
/model/decoder/decoder/dec_bbox_head.2/act_1/Relu                    Relu            76,800          0.00%       307,200        0.03%       0           0.00%       1x300x256      1x300x256
/model/decoder/decoder/dec_bbox_head.2/layers.2/MatMul               MatMul          307,200         0.00%       8,896          0.00%       1,024       0.01%       1x300x256      1x300x4
/model/decoder/decoder/dec_bbox_head.2/layers.2/Add                  Add             1,200           0.00%       4,816          0.00%       4           0.00%       4              1x300x4
/model/decoder/decoder/Add_2                                         Add             1,200           0.00%       4,800          0.00%       0           0.00%       1x300x4        1x300x4
/model/decoder/decoder/Sigmoid_3                                     Sigmoid         38,400          0.00%       4,800          0.00%       0           0.00%       1x300x4        1x300x4
Total                                                                _               30,967,511,900  100%        1,024,433,472  100%        20,056,364  100%        _              _
